Id,Geographic Code,Geographic Value,Year,Sex,Rate,Low,High
25393539,COUNTRY,Suriname,2002,Both sexes,86,63.50448,113.3901
25393540,COUNTRY,Suriname,2013,Female,15.9179,10.96522,22.11281
25393541,COUNTRY,Suriname,2008,Male,99.99404,76.70864,128.2105
25393542,COUNTRY,Suriname,2003,Both sexes,99,74.13872,129.7883
25393543,COUNTRY,Suriname,2002,Male,67.36387,50.52811,87.57382
25393544,COUNTRY,Suriname,2014,Male,71.13511,52.33652,95.18306
25393545,COUNTRY,Suriname,2006,Male,99.27592,75.88091,127.4345
25393546,COUNTRY,Suriname,2000,Male,93.98428,70.17875,122.5393
25393547,COUNTRY,Suriname,2011,Both sexes,119,88.92625,155.8718
25393548,COUNTRY,Suriname,2009,Female,27.87591,19.58569,38.13602
25393549,COUNTRY,Suriname,2018,Both sexes,90.18367,61.19598,127.3775
25393550,COUNTRY,Suriname,2005,Both sexes,132,99.21627,172.1956
25393551,COUNTRY,Suriname,2016,Male,64.06903,45.68972,87.168
25393552,COUNTRY,Suriname,2007,Male,103.2649,79.05005,132.2009
25393553,COUNTRY,Suriname,2005,Male,104.6311,79.86483,134.7393
25393554,COUNTRY,Suriname,2010,Both sexes,103,77.34582,134.3858
25393555,COUNTRY,Suriname,2018,Female,18.942,12.19734,27.75252
25393556,COUNTRY,Suriname,2012,Male,67.98242,51.17228,88.71983
25393557,COUNTRY,Suriname,2009,Both sexes,139,104.583,181.1034
25394398,COUNTRY,Slovakia,2019,Both sexes,330.9836,210.3766,501.7012
25394399,COUNTRY,Slovakia,2010,Male,355.374,286.1338,471.3021
25394400,COUNTRY,Slovakia,2009,Female,132.5195,102.7599,168.263
25394401,COUNTRY,Slovakia,2007,Female,158.6348,124.8441,197.564
25394402,COUNTRY,Slovakia,2018,Male,240.1409,158.0942,360.3761
25394403,COUNTRY,Slovakia,2012,Male,315.1096,247.1203,441.994
25394404,COUNTRY,Slovakia,2014,Female,103.6469,75.82687,137.6025
25394405,COUNTRY,Slovakia,2006,Both sexes,752.3919,615.5384,927.678
25394406,COUNTRY,Slovakia,2000,Both sexes,815.9571,633.5344,969.7071
25394407,COUNTRY,Slovakia,2002,Female,178.4417,143.4545,217.9488
25394408,COUNTRY,Slovakia,2004,Both sexes,780.266,635.5343,938.9856
25394409,COUNTRY,Slovakia,2016,Male,248.0732,179.7562,357.9028
25394410,COUNTRY,Slovakia,2018,Female,94.68867,61.20946,139.0264
25394411,COUNTRY,Slovakia,2014,Male,252.2773,191.0721,361.0715
25394412,COUNTRY,Slovakia,2016,Female,95.51291,67.61364,129.9326
25394413,COUNTRY,Slovakia,2003,Male,629.6313,508.5891,745.4694
25394414,COUNTRY,Slovakia,2011,Female,119.9358,91.16849,154.8084
25394415,COUNTRY,Slovakia,2005,Male,570.5221,469.8877,685.3341
25394416,COUNTRY,Slovakia,2006,Female,158.5745,124.9951,198.3572
25394417,COUNTRY,Slovakia,2015,Female,95.16343,68.563,127.7668
25394418,COUNTRY,Slovakia,2004,Female,167.6854,133.6603,206.5044
25394419,COUNTRY,Slovakia,2001,Male,628.0237,491.3648,740.4968
25394420,COUNTRY,Slovakia,2013,Male,215.8284,166.0047,309.1175
25394421,COUNTRY,Slovakia,2009,Male,383.9871,312.3239,495.9466
25394422,COUNTRY,Slovakia,2017,Female,95.30133,64.50367,134.6917
25394423,COUNTRY,Slovakia,2009,Both sexes,516.5066,415.0838,664.2096
25394424,COUNTRY,Slovakia,2007,Male,515.0005,424.1004,643.2163
25394425,COUNTRY,Slovakia,2000,Female,169.0123,136.5489,206.5333
25394426,COUNTRY,Slovakia,2001,Both sexes,814.5547,641.6117,968.8496
25394427,COUNTRY,Slovakia,2013,Both sexes,283.6483,215.9765,398.6517
25394428,COUNTRY,Slovakia,2000,Male,646.9448,496.9854,763.1738
25394429,COUNTRY,Slovakia,2018,Both sexes,334.8296,219.3036,499.4025
25394430,COUNTRY,Slovakia,2002,Male,592.4295,472.1107,699.2621
25394431,COUNTRY,Slovakia,2012,Female,113.1309,85.03494,147.4797
25394432,COUNTRY,Slovakia,2011,Male,353.3251,281.2383,480.5354
25394433,COUNTRY,Slovakia,2017,Male,244.0085,168.7514,360.6431
25394434,COUNTRY,Slovakia,2013,Female,67.81994,49.97183,89.53428
25394435,COUNTRY,Slovakia,2008,Male,624.945,512.406,786.9997
25394436,COUNTRY,Slovakia,2019,Female,94.63126,59.5229,142.7913
25394437,COUNTRY,Slovakia,2012,Both sexes,428.2405,332.1552,589.4737
25394438,COUNTRY,Slovakia,2005,Female,168.3445,133.3236,209.1948
25394439,COUNTRY,Slovakia,2005,Both sexes,738.8666,603.2113,894.5289
25394440,COUNTRY,Slovakia,2015,Male,252.2173,187.4873,362.7047
25394441,COUNTRY,Slovakia,2015,Both sexes,347.3808,256.0503,490.4716
25394442,COUNTRY,Slovakia,2007,Both sexes,673.6352,548.9445,840.7804
25394443,COUNTRY,Slovakia,2003,Both sexes,824.7879,663.7816,986.5677
25394444,COUNTRY,Slovakia,2010,Both sexes,484.2167,384.792,636.1744
25394445,COUNTRY,Slovakia,2003,Female,195.1565,155.1924,241.0983
25394446,COUNTRY,Slovakia,2008,Female,154.8098,121.2151,194.3393
25394447,COUNTRY,Slovakia,2016,Both sexes,343.5861,247.3699,487.8355
25394448,COUNTRY,Slovakia,2006,Male,593.8174,490.5433,729.3209
25394449,COUNTRY,Slovakia,2011,Both sexes,473.2609,372.4068,635.3438
25394450,COUNTRY,Slovakia,2010,Female,128.8427,98.65826,164.8723
25394451,COUNTRY,Slovakia,2019,Male,236.3524,150.8537,358.9099
25394452,COUNTRY,Slovakia,2001,Female,186.531,150.2469,228.3528
25394453,COUNTRY,Slovakia,2004,Male,612.5806,501.874,732.4812
25394454,COUNTRY,Slovakia,2017,Both sexes,339.3099,233.2551,495.3347
25394455,COUNTRY,Slovakia,2002,Both sexes,770.8712,615.5651,917.2109
25394456,COUNTRY,Slovakia,2008,Both sexes,779.7548,633.6211,981.3391
25394457,COUNTRY,Slovakia,2014,Both sexes,355.9242,266.899,498.6741
25395298,COUNTRY,Slovenia,2008,Both sexes,224,186.454,266.2866
25395299,COUNTRY,Slovenia,2005,Male,194.1866,165.571,225.0301
25395300,COUNTRY,Slovenia,2010,Both sexes,147,120.5589,178.1735
25395301,COUNTRY,Slovenia,2008,Female,40.68944,31.96254,50.7601
25395302,COUNTRY,Slovenia,2004,Female,59.43091,46.86733,73.46697
25395303,COUNTRY,Slovenia,2002,Female,71.75674,57.07408,88.60184
25395304,COUNTRY,Slovenia,2009,Both sexes,182.0086,149.8688,219.8124
25395305,COUNTRY,Slovenia,2003,Both sexes,258,216.029,304.3163
25395306,COUNTRY,Slovenia,2019,Male,87.99203,60.41693,124.7518
25395307,COUNTRY,Slovenia,2001,Both sexes,298,252.6267,347.4973
25395308,COUNTRY,Slovenia,2018,Male,75.06515,53.34376,102.9182
25395309,COUNTRY,Slovenia,2005,Female,74.81341,58.37797,93.59657
25395310,COUNTRY,Slovenia,2017,Female,27.90649,19.68115,38.30528
25395311,COUNTRY,Slovenia,2018,Female,18.93485,12.87245,26.59425
25395312,COUNTRY,Slovenia,2003,Female,59.86811,47.02466,74.28777
25395313,COUNTRY,Slovenia,2013,Both sexes,129,102.5834,159.7273
25395314,COUNTRY,Slovenia,2007,Male,250.4927,213.9083,289.769
25395315,COUNTRY,Slovenia,2010,Female,32.59598,25.03368,41.73343
25395316,COUNTRY,Slovenia,2006,Female,47.35671,37.2546,58.94602
25395317,COUNTRY,Slovenia,2012,Female,32.12229,24.42534,41.11552
25395318,COUNTRY,Slovenia,2006,Male,227.6538,194.6959,262.6054
25395319,COUNTRY,Slovenia,2009,Female,40.32452,31.41433,50.80515
25395320,COUNTRY,Slovenia,2006,Both sexes,275.0106,231.9505,321.5514
25395321,COUNTRY,Slovenia,2011,Male,119.3512,98.29364,143.9164
25395322,COUNTRY,Slovenia,2017,Male,79.09351,58.67053,104.8449
25395323,COUNTRY,Slovenia,2016,Male,103.0566,79.92905,130.8982
25395324,COUNTRY,Slovenia,2014,Both sexes,113,88.15044,143.404
25395325,COUNTRY,Slovenia,2003,Male,198.1319,169.0043,230.0286
25395326,COUNTRY,Slovenia,2007,Both sexes,314,263.333,369.6844
25395327,COUNTRY,Slovenia,2014,Female,32.47514,24.41076,42.32622
25395328,COUNTRY,Slovenia,2004,Male,226.5691,192.0898,263.7254
25395329,COUNTRY,Slovenia,2005,Both sexes,269,223.949,318.6266
25395330,COUNTRY,Slovenia,2015,Female,29.12971,21.41796,38.44483
25395331,COUNTRY,Slovenia,2002,Both sexes,281,235.6104,331.3975
25395332,COUNTRY,Slovenia,2001,Female,55.72598,44.06504,69.07649
25395333,COUNTRY,Slovenia,2015,Male,95.87029,76.20099,119.2054
25395334,COUNTRY,Slovenia,2004,Both sexes,286,238.9571,337.1924
25395335,COUNTRY,Slovenia,2008,Male,183.3106,154.4915,215.5265
25395336,COUNTRY,Slovenia,2017,Both sexes,107,78.35167,143.1501
25395337,COUNTRY,Slovenia,2013,Female,30.66136,23.19734,39.43258
25395338,COUNTRY,Slovenia,2012,Male,103.8777,85.66283,124.8563
25395339,COUNTRY,Slovenia,2000,Both sexes,325,273.6466,382.7296
25395340,COUNTRY,Slovenia,2011,Female,25.64879,19.75422,32.94473
25395341,COUNTRY,Slovenia,2016,Both sexes,134,102.4366,172.0453
25395342,COUNTRY,Slovenia,2015,Both sexes,125,97.61895,157.6502
25395343,COUNTRY,Slovenia,2002,Male,209.2433,178.5363,242.7957
25395344,COUNTRY,Slovenia,2007,Female,63.50726,49.42478,79.91537
25395345,COUNTRY,Slovenia,2000,Male,242.1976,207.9538,280.3508
25395346,COUNTRY,Slovenia,2012,Both sexes,136,110.0882,165.9718
25395347,COUNTRY,Slovenia,2000,Female,82.80238,65.69282,102.3788
25395348,COUNTRY,Slovenia,2018,Both sexes,94,66.21621,129.5124
25395349,COUNTRY,Slovenia,2010,Male,114.404,95.52517,136.44
25395350,COUNTRY,Slovenia,2019,Female,17.00797,11.201,24.645
25395351,COUNTRY,Slovenia,2009,Male,141.6841,118.4545,169.0073
25395352,COUNTRY,Slovenia,2001,Male,242.274,208.5617,278.4208
25395353,COUNTRY,Slovenia,2013,Male,98.33864,79.3861,120.2947
25395354,COUNTRY,Slovenia,2014,Male,80.52486,63.73968,101.0778
25395355,COUNTRY,Slovenia,2011,Both sexes,145,118.0479,176.8611
25395356,COUNTRY,Slovenia,2016,Female,30.94342,22.50756,41.14714
25395357,COUNTRY,Slovenia,2019,Both sexes,105,71.61793,149.3968
25396198,COUNTRY,Sweden,2012,Female,82.02035,66.90895,99.70055
25396199,COUNTRY,Sweden,2003,Female,135.6721,112.4437,161.4078
25396200,COUNTRY,Sweden,2000,Female,152.7788,127.8699,180.1392
25396201,COUNTRY,Sweden,2000,Both sexes,598.2546,517.456,687.0217
25396202,COUNTRY,Sweden,2017,Male,206.8992,171.0727,247.5393
25396203,COUNTRY,Sweden,2016,Both sexes,307.7043,254.5184,367.6636
25396204,COUNTRY,Sweden,2013,Both sexes,301.1698,253.8553,353.9759
25396205,COUNTRY,Sweden,2005,Both sexes,476.2947,409.3548,550.7533
25396206,COUNTRY,Sweden,2002,Male,418.1633,365.0842,476.7076
25396207,COUNTRY,Sweden,2011,Male,240.6818,206.1104,278.7399
25396208,COUNTRY,Sweden,2007,Male,341.9258,295.52,392.5224
25396209,COUNTRY,Sweden,2018,Male,280.1408,228.933,338.4134
25396210,COUNTRY,Sweden,2019,Both sexes,315.089,252.9459,388.5746
25396211,COUNTRY,Sweden,2000,Male,445.4758,389.5861,506.8825
25396212,COUNTRY,Sweden,2015,Male,233.2121,196.6339,274.2305
25396213,COUNTRY,Sweden,2012,Both sexes,331.4168,280.2041,388.2763
25396214,COUNTRY,Sweden,2017,Female,63.21811,50.06387,78.329580000000007
25396215,COUNTRY,Sweden,2009,Male,285.1524,245.1439,329.0872
25396216,COUNTRY,Sweden,2001,Female,167.6302,138.9173,200.3987
25396217,COUNTRY,Sweden,2006,Male,362.1481,313.2521,415.6418
25396218,COUNTRY,Sweden,2005,Female,127.3699,106.2159,151.6525
25396219,COUNTRY,Sweden,2013,Male,225.6298,192.3601,262.1038
25396220,COUNTRY,Sweden,2006,Female,121.173,100.0939,145.0341
25396221,COUNTRY,Sweden,2008,Male,314.9812,271.3171,362.5561
25396222,COUNTRY,Sweden,2002,Female,145.4084,121.1321,172.4012
25396223,COUNTRY,Sweden,2001,Both sexes,626.8178,539.8928,722.2855
25396224,COUNTRY,Sweden,2004,Female,125.9282,104.2452,150.0991
25396225,COUNTRY,Sweden,2005,Male,348.9247,303.1389,399.1008
25396226,COUNTRY,Sweden,2004,Male,375.0981,324.7628,429.872
25396227,COUNTRY,Sweden,2018,Both sexes,360.692,291.4117,442.2995
25396228,COUNTRY,Sweden,2014,Both sexes,307.7108,256.261,365.4304
25396229,COUNTRY,Sweden,2010,Female,80.12913,65.64035,96.66184
25396230,COUNTRY,Sweden,2014,Female,90.73488,72.85632,111.0875
25396231,COUNTRY,Sweden,2007,Both sexes,484.9258,413.0605,564.0632
25396232,COUNTRY,Sweden,2001,Male,459.1875,400.9756,521.8867
25396233,COUNTRY,Sweden,2019,Female,73.21239,56.78466,95.27405
25396234,COUNTRY,Sweden,2013,Female,75.54001,61.49515,91.8721
25396235,COUNTRY,Sweden,2007,Female,143.0001,117.5405,171.5408
25396236,COUNTRY,Sweden,2008,Female,126.0329,102.8126,151.7849
25396237,COUNTRY,Sweden,2016,Female,74.16301,59.31029,91.04014
25396238,COUNTRY,Sweden,2010,Both sexes,285.11130000000003,241.5589,333.3287
25396239,COUNTRY,Sweden,2011,Female,78.98154,64.23045,95.56884
25396240,COUNTRY,Sweden,2019,Male,241.8766,196.1612,293.3005
25396241,COUNTRY,Sweden,2011,Both sexes,319.6633,270.3409,374.3088
25396242,COUNTRY,Sweden,2015,Both sexes,313.1084,260.6837,372.1546
25396243,COUNTRY,Sweden,2003,Both sexes,540.0135,464.5086,621.8898
25396244,COUNTRY,Sweden,2017,Both sexes,270.1173,221.1366,325.8688
25396245,COUNTRY,Sweden,2015,Female,79.89633,64.04981,97.92415
25396246,COUNTRY,Sweden,2018,Female,80.55121,62.47865,103.886
25396247,COUNTRY,Sweden,2008,Both sexes,441.0141,374.1297,514.3409
25396248,COUNTRY,Sweden,2012,Male,249.3964,213.2952,288.5757
25396249,COUNTRY,Sweden,2009,Female,98.2768,80.08339,118.7604
25396250,COUNTRY,Sweden,2006,Both sexes,483.3211,413.346,560.6759
25396251,COUNTRY,Sweden,2016,Male,233.5413,195.2081,276.6234
25396252,COUNTRY,Sweden,2014,Male,216.9759,183.4047,254.3428
25396253,COUNTRY,Sweden,2010,Male,204.9822,175.9185,236.6669
25396254,COUNTRY,Sweden,2009,Both sexes,383.4292,325.2273,447.8476
25396255,COUNTRY,Sweden,2004,Both sexes,501.0263,429.0079,579.9711
25396256,COUNTRY,Sweden,2002,Both sexes,563.5717,486.2163,649.1087
25396257,COUNTRY,Sweden,2003,Male,404.3414,352.0648,460.4819
25397098,COUNTRY,Eswatini,2006,Both sexes,295.9054,235.7213,356.0896
25397099,COUNTRY,Eswatini,2014,Both sexes,341,279,403
25397100,COUNTRY,Eswatini,2018,Female,76.63647,62.97434,90.57281
25397101,COUNTRY,Eswatini,2009,Both sexes,313.5813,253.4699,373.6927
25397102,COUNTRY,Eswatini,2018,Male,298.371,245.1798,352.6298
25397103,COUNTRY,Eswatini,2006,Male,230.1021,183.3017,276.9025
25397104,COUNTRY,Eswatini,2010,Female,69.17069,55.98502,82.35635
25397105,COUNTRY,Eswatini,2004,Both sexes,312.084,246.5464,377.6217
25397106,COUNTRY,Eswatini,2004,Male,240.5156,190.0073,291.0238
25397107,COUNTRY,Eswatini,2012,Female,70.34882,57.30542,83.17839
25397108,COUNTRY,Eswatini,2010,Male,251.0679,203.2081,298.9278
25397109,COUNTRY,Eswatini,2004,Female,71.56848,56.5391,86.59786
25397110,COUNTRY,Eswatini,2016,Female,73.88321,60.58014,87.39095
25397111,COUNTRY,Eswatini,2001,Male,236.6727,184.7992,289.3566
25397112,COUNTRY,Eswatini,2014,Male,268.8631,219.9789,317.7473
25397113,COUNTRY,Eswatini,2017,Both sexes,366.5171,300.8603,433.1372
25397114,COUNTRY,Eswatini,2015,Male,275.8278,225.8934,325.7621
25397115,COUNTRY,Eswatini,2008,Male,237.7658,191.6205,283.9111
25397116,COUNTRY,Eswatini,2017,Male,291.0416,238.9053,343.9429
25397117,COUNTRY,Eswatini,2012,Male,258.6512,210.6946,305.8216
25397118,COUNTRY,Eswatini,2019,Male,307.2222,252.7188,363.1166
25397119,COUNTRY,Eswatini,2011,Male,260.0778,211.5091,308.6466
25397120,COUNTRY,Eswatini,2014,Female,72.13688,59.02108,85.25268
25397121,COUNTRY,Eswatini,2011,Female,71.92216,58.49092,85.35341
25397122,COUNTRY,Eswatini,2015,Both sexes,348,285,411
25397123,COUNTRY,Eswatini,2015,Female,72.17224,59.10658,85.23791
25397124,COUNTRY,Eswatini,2000,Female,66.9045,51.85677,82.18373
25397125,COUNTRY,Eswatini,2000,Male,233.3184,180.8419,286.6022
25397126,COUNTRY,Eswatini,2000,Both sexes,300.2229,232.6987,368.7859
25397127,COUNTRY,Eswatini,2001,Female,66.52652,51.94536,81.3355
25397128,COUNTRY,Eswatini,2009,Male,245.9473,198.8009,293.0938
25397129,COUNTRY,Eswatini,2002,Male,233.103,183.0948,282.3047
25397130,COUNTRY,Eswatini,2002,Both sexes,301.2463,236.6191,364.8312
25397131,COUNTRY,Eswatini,2009,Female,67.63395,54.66897,80.59892
25397132,COUNTRY,Eswatini,2001,Both sexes,303.1992,236.7446,370.6921
25397133,COUNTRY,Eswatini,2010,Both sexes,320.2386,259.1931,381.2841
25397134,COUNTRY,Eswatini,2005,Male,237.0351,188.1867,285.0828
25397135,COUNTRY,Eswatini,2003,Male,237.6619,187.7126,287.6112
25397136,COUNTRY,Eswatini,2003,Female,69.68296,55.03773,84.3282
25397137,COUNTRY,Eswatini,2007,Both sexes,300.1198,240.0958,360.1437
25397138,COUNTRY,Eswatini,2008,Both sexes,304,245,363
25397139,COUNTRY,Eswatini,2003,Both sexes,307.3449,242.7504,371.9394
25397140,COUNTRY,Eswatini,2019,Both sexes,384.2837,316.1091,454.1982
25397141,COUNTRY,Eswatini,2013,Both sexes,334,273,395
25397142,COUNTRY,Eswatini,2002,Female,68.14329,53.52431,82.52647
25397143,COUNTRY,Eswatini,2007,Female,66.4864,53.18912,79.78368
25397144,COUNTRY,Eswatini,2011,Both sexes,332,270,394
25397145,COUNTRY,Eswatini,2005,Both sexes,308.3957,244.8412,370.9083
25397146,COUNTRY,Eswatini,2017,Female,75.47543,61.95499,89.19425
25397147,COUNTRY,Eswatini,2018,Both sexes,375.0075,308.1541,443.2026
25397148,COUNTRY,Eswatini,2016,Both sexes,361,296,427
25397149,COUNTRY,Eswatini,2019,Female,77.06148,63.39023,91.08163
25397150,COUNTRY,Eswatini,2013,Male,263.115,215.0611,311.169
25397151,COUNTRY,Eswatini,2013,Female,70.88496,57.9389,83.83102
25397152,COUNTRY,Eswatini,2005,Female,71.36058,56.65451,85.82556
25397153,COUNTRY,Eswatini,2012,Both sexes,329,268,389
25397154,COUNTRY,Eswatini,2007,Male,233.6334,186.9067,280.3601
25397155,COUNTRY,Eswatini,2008,Female,66.2342,53.37953,79.08886
25397156,COUNTRY,Eswatini,2016,Male,287.1168,235.4199,339.6091
25397157,COUNTRY,Eswatini,2006,Female,65.80335,52.41962,79.18708
25397998,COUNTRY,Seychelles,2001,Male,8.04059,5.80599,10.5613
25397999,COUNTRY,Seychelles,2011,Male,8.76646,6.3959,11.41092
25398000,COUNTRY,Seychelles,2001,Both sexes,10,7.18026,13.25632
25398001,COUNTRY,Seychelles,2002,Female,3.11226,2.19776,4.25554
25398002,COUNTRY,Seychelles,2019,Female,2.15775,1.47786,3.02444
25398003,COUNTRY,Seychelles,2006,Both sexes,11,7.91066,14.49713
25398004,COUNTRY,Seychelles,2007,Male,12.41722,8.97873,16.20699
25398005,COUNTRY,Seychelles,2008,Female,1.38516,0.99228,1.88052
25398006,COUNTRY,Seychelles,2018,Both sexes,11.02088,7.71336,14.79372
25398007,COUNTRY,Seychelles,2017,Male,8.85664,6.25276,11.72246
25398008,COUNTRY,Seychelles,2015,Female,2.56722,1.8117,3.47808
25398009,COUNTRY,Seychelles,2006,Female,2.44716,1.74995,3.30795
25398010,COUNTRY,Seychelles,2007,Female,3.58278,2.56235,4.8520200000000004
25398011,COUNTRY,Seychelles,2014,Both sexes,12,8.58692,15.83655
25398012,COUNTRY,Seychelles,2019,Both sexes,11.00967,7.65421,14.95225
25398013,COUNTRY,Seychelles,2010,Male,10.26735,7.47271,13.39836
25398014,COUNTRY,Seychelles,2015,Both sexes,13,9.29316,17.16364
25398015,COUNTRY,Seychelles,2005,Female,1.95934,1.4001,2.65862
25398016,COUNTRY,Seychelles,2003,Female,2.90894,2.07257,3.9679
25398017,COUNTRY,Seychelles,2014,Female,2.41735,1.71575,3.27903
25398018,COUNTRY,Seychelles,2005,Male,7.04066,5.05973,9.18482
25398019,COUNTRY,Seychelles,2011,Female,2.23354,1.59484,3.02451
25398020,COUNTRY,Seychelles,2012,Male,7.90728,5.69816,10.3344
25398021,COUNTRY,Seychelles,2000,Male,8.87797,6.4086,11.717
25398022,COUNTRY,Seychelles,2011,Both sexes,11,7.99073,14.43543
25398023,COUNTRY,Seychelles,2003,Both sexes,15,10.79049,19.8467
25398024,COUNTRY,Seychelles,2000,Female,2.12203,1.48686,2.92934
25398025,COUNTRY,Seychelles,2014,Male,9.58265,6.87117,12.55752
25398026,COUNTRY,Seychelles,2002,Male,12.88774,9.31331,16.89995
25398027,COUNTRY,Seychelles,2008,Male,4.61484,3.33551,6.01169
25398028,COUNTRY,Seychelles,2004,Both sexes,8,5.74261,10.55517
25398029,COUNTRY,Seychelles,2018,Female,2.15957,1.4862,2.99442
25398030,COUNTRY,Seychelles,2004,Female,1.5884,1.13551,2.15532
25398031,COUNTRY,Seychelles,2013,Female,1.65836,1.18006,2.2407
25398032,COUNTRY,Seychelles,2018,Male,8.86131,6.22716,11.7993
25398033,COUNTRY,Seychelles,2019,Male,8.85192,6.17634,11.92781
25398034,COUNTRY,Seychelles,2013,Male,6.34164,4.55967,8.27032
25398035,COUNTRY,Seychelles,2002,Both sexes,16,11.51107,21.15549
25398036,COUNTRY,Seychelles,2006,Male,8.55284,6.16071,11.18918
25398037,COUNTRY,Seychelles,2013,Both sexes,8,5.73974,10.51102
25398038,COUNTRY,Seychelles,2004,Male,6.4116,4.6071,8.39986
25398039,COUNTRY,Seychelles,2009,Both sexes,9,6.49891,11.83878
25398040,COUNTRY,Seychelles,2017,Both sexes,11.02829,7.76034,14.70253
25398041,COUNTRY,Seychelles,2012,Both sexes,10,7.19107,13.16637
25398042,COUNTRY,Seychelles,2003,Male,12.09106,8.71793,15.8788
25398043,COUNTRY,Seychelles,2007,Both sexes,16,11.54108,21.05901
25398044,COUNTRY,Seychelles,2017,Female,2.17165,1.50758,2.98007
25398045,COUNTRY,Seychelles,2010,Both sexes,13,9.43187,17.10649
25398046,COUNTRY,Seychelles,2009,Female,2.01126,1.4403,2.72592
25398047,COUNTRY,Seychelles,2009,Male,6.98874,5.05861,9.11286
25398048,COUNTRY,Seychelles,2008,Both sexes,6,4.32779,7.89221
25398049,COUNTRY,Seychelles,2016,Both sexes,15,10.68593,19.88656
25398050,COUNTRY,Seychelles,2016,Female,2.94763,2.06853,4.01743
25398051,COUNTRY,Seychelles,2016,Male,12.05237,8.6174,15.86913
25398052,COUNTRY,Seychelles,2001,Female,1.95941,1.37427,2.69502
25398053,COUNTRY,Seychelles,2005,Both sexes,9,6.45984,11.84344
25398054,COUNTRY,Seychelles,2015,Male,10.43278,7.48146,13.68556
25398055,COUNTRY,Seychelles,2010,Female,2.73265,1.95916,3.70814
25398056,COUNTRY,Seychelles,2000,Both sexes,11,7.89546,14.64633
25398057,COUNTRY,Seychelles,2012,Female,2.09272,1.49291,2.83197
25398898,COUNTRY,Syrian Arab Republic,2011,Female,1111.162,931.7522,1290.572
25398899,COUNTRY,Syrian Arab Republic,2000,Both sexes,3614,2940,4288
25398900,COUNTRY,Syrian Arab Republic,2016,Male,3643.685,2984.245,4296.418
25398901,COUNTRY,Syrian Arab Republic,2016,Both sexes,4805.565,3935.846,5666.439
25398902,COUNTRY,Syrian Arab Republic,2007,Both sexes,4525,3782,5268
25398903,COUNTRY,Syrian Arab Republic,2011,Male,3684.47,3089.57,4279.37
25398904,COUNTRY,Syrian Arab Republic,2019,Both sexes,2550.084,2060.018,3025.256
25398905,COUNTRY,Syrian Arab Republic,2003,Both sexes,3819,3140,4498
